,Ort,Stärke:
6646,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6647,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6648,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6649,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6650,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6651,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6652,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6653,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6654,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6655,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6656,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6657,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6658,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6659,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6660,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6661,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6662,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6663,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6664,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6665,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6666,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6667,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6668,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6669,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6670,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6671,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6672,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6673,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6674,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6675,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6676,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6677,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6678,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6679,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6680,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6681,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6682,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6683,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6684,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6685,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6686,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6687,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6688,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6689,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6690,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6691,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6692,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6693,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6694,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6695,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6696,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6697,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6698,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6699,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6700,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6701,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6702,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6703,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6704,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6705,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6706,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6707,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6708,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6709,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6710,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6711,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6712,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6713,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6714,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6715,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6716,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6717,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6718,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6719,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6720,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6721,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6722,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6723,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6724,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6725,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6726,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6727,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6728,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6729,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6730,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6731,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6732,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6733,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6734,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6735,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6736,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6737,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6738,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6739,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6740,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6741,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6742,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6743,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6744,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6745,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6746,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6747,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6748,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6749,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6750,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6751,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6752,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6753,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6754,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6755,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6756,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6757,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6758,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6759,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6760,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6761,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6762,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6763,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6764,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6765,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6766,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6767,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6768,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6769,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6770,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6771,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6772,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6773,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6774,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6775,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6776,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6777,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6778,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6779,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6780,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6781,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6782,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6783,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6784,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6785,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6786,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6787,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6788,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6789,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6790,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6791,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6792,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6793,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6794,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6795,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6796,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6797,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6798,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6799,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6800,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6801,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6802,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6803,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6804,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6805,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6806,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6807,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6808,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6809,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6810,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6811,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6812,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6813,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6814,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6815,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6816,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6817,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6818,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6819,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6820,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6821,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6822,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6823,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6824,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6825,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6826,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6827,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6828,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6829,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6830,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6831,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6832,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6833,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6834,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6835,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6836,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6837,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6838,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6839,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6840,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6841,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6842,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6843,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6844,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6845,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6846,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6847,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6848,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6849,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6850,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6851,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6852,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6853,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6854,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6855,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6856,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6857,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6858,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6859,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6860,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6861,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6862,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6863,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6864,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6865,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6866,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6867,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6868,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6869,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6870,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6871,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6872,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6873,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6874,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6875,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6876,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6877,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6878,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6879,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6880,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6881,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6882,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6883,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6884,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6885,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6886,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6887,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6888,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6889,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6890,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6891,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6892,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6893,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6894,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6895,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6896,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6897,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6898,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6899,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6900,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6901,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6902,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6903,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6904,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6905,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6906,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6907,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6908,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6909,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6910,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6911,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6912,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6913,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6914,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6915,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6916,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6917,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6918,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6919,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6920,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6921,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6922,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6923,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6924,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6925,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6926,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6927,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6928,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6929,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6930,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6931,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6932,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6933,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6934,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6935,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6936,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6937,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6938,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6939,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6940,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6941,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6942,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6943,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6944,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6945,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6946,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6947,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6948,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6949,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6950,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6951,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6952,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6953,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6954,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6955,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6956,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6957,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6958,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6959,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6960,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6961,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6962,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6963,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6964,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6965,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6966,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6967,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6968,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6969,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6970,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6971,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6972,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6973,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6974,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6975,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6976,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6977,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6978,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6979,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6980,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6981,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6982,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6983,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6984,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6985,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6986,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6987,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6988,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6989,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6990,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6991,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6992,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6993,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6994,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6995,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6996,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6997,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6998,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
6999,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7000,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7001,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7002,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
7003,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
